Imagen,Normal,AutoVectorized,Intrinsics
images/SD.jpg,232.07779247603796,245.90567058476364,273.7026494416466
images/HD.jpg,64.94560805325538,72.17663065052797,78.68749262304755
images/FHD.jpg,31.59218283028048,39.59282736339485,41.85431350554989
images/4k.jpg,6.772833082851389,11.467797850246615,11.844453893686552
images/8k.jpg,1.1008201550483172,2.9633747623003024,3.321925839998778
