Imagen,greyScale,greyScale_autovectorized,greyScale_intrinsics
images/SD.jpg,251.82573659027955,296.7359050445104,372.71710771524414
images/HD.jpg,66.85385746757588,85.79272477693891,98.01999607920017
images/FHD.jpg,32.655193808575255,41.17429077284144,43.29566610382301
images/4k.jpg,10.255568773844198,10.666894227076844,12.79639653473582
images/8k.jpg,2.8691687731147413,2.965045083510495,3.3853893367006673
